PCDate,PCTime,MEActFOCons,MESFOC_nmile,MERpm,MEShaftPow,ShipSpdToWater,SpdStd,ShipHeel,ShipTrim,ShipDraft,ShipSlip,WindSpd,Latitude,Longitude,Uwind,Vwind,AirTemperature,WindGust,WaveDirection,WavePeriod,SWTemperture,SwellHeight,WaveHeight
2020-08-23,21:37:26,926.1906738,57.16518784,77,5128,16.2,0.1999999999999993,-0.49,3.55,6.185,-5.86935091,19.4,31.35,122.38,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:37:36,905.769165,55.7800827,77,5074,16.2,0.1999999999999993,-0.29,3.47,6.255,-5.86935091,19.6,31.35,122.38,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:37:47,916.9299316,56.19589996,77,5172,16.3,0.2236067977499786,-0.42,3.66,6.15,-6.522865295,19.3,31.35,122.38,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:37:57,922.5162354,56.96395874,77,5068,16.2,0.2236067977499786,-0.25,3.55,6.205,-5.86935091,19.3,31.35,122.38,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:38:09,903.4796143,55.7703476,77,5139,16.2,0.2236067977499786,0.03,3.65,6.155,-5.86935091,19.1,31.35,122.38,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:38:19,926.598999,57.49481964,77,5048,16.1,0.2097617696340302,-0.49,3.84,6.09,-5.215836048,18.9,31.35,122.38,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:38:29,899.819458,55.93467331,77,5132,16.1,0.1949358868961795,0.06,3.37,6.235,-5.215836048,18.9,31.35,122.38,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:38:41,898.7972412,55.7374115,77,5126,16.1,0.1483239697419134,0.03,3.56,6.28,-5.215836048,18.9,31.35,122.38,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:38:51,912.847168,56.34859085,77,5098,16.2,0.1483239697419134,-0.12,3.48,6.16,-5.86935091,19.1,31.35,122.38,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:39:02,901.8304443,55.57801819,77,5071,16.2,0.1483239697419134,-0.03,3.93,6.135,-5.86935091,19.2,31.35,122.38,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:39:14,918.760376,56.8835907,77,5120,16.2,0.1673320053068149,-0.48,3.38,6.16,-5.86935091,19.2,31.35,122.38,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:39:24,860.0541992,53.38541794,77,4853,16.1,0.1673320053068149,-0.22,2.91,6.455,-5.215836048,19.4,31.35,122.38,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:39:34,897.0626221,55.3620224,78,5005,16.2,0.1843908891458572,-0.66,2.69,6.365,-5.86935091,19.3,31.35,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:39:44,877.807251,54.44540787,77,4840,16.1,0.1673320053068149,0.31,3.42,6.31,-5.215836048,19.2,31.35,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:39:56,923.8791504,57.03525925,77,5139,16.2,0.1673320053068149,0.07,4.28,5.95,-5.86935091,19.1,31.35,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:40:06,892.8155518,55.10601425,77,5106,16.2,0.1673320053068149,0.04,3.11,6.355,-5.86935091,19.0,31.35,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:40:16,930.1848145,57.73577881,77,5176,16.1,0.1673320053068149,-0.33,3.78,6.14,-5.215836048,19.3,31.35,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:40:28,913.6282959,57.20726776,77,5113,16.0,0.1414213562373095,-0.3,3.1,6.31,-4.562321663,19.3,31.35,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:40:39,925.1439209,57.72216034,77,5271,16.0,0.1341640786499871,0.29,3.98,6.16,-4.562321663,19.1,31.35,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:40:49,932.543335,58.28395844,77,5120,16.0,0.1,-0.55,3.25,6.205,-4.562321663,18.8,31.35,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:41:01,926.7480469,57.92745972,77,5223,16.0,0.0447213595499964,0.05,3.82,6.13,-4.562321663,19.1,31.35,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:41:11,929.7322998,57.90304565,77,5210,16.0,0.0,-0.49,3.26,6.28,-4.562321663,18.9,31.35,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:41:21,922.1646729,57.08793259,77,5208,16.1,0.0447213595499964,0.06,3.83,6.125,-5.215836048,19.0,31.36,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:41:33,922.8328857,56.8985405,77,5140,16.2,0.1,-0.22,3.07,6.295,-5.86935091,18.7,31.36,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:41:43,912.6323242,56.3675499,77,5135,16.2,0.1341640786499871,0.09,3.85,6.135,-5.86935091,18.4,31.36,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:41:54,904.6885986,55.70915222,77,5092,16.2,0.1612451549659706,-0.68,3.49,6.215,-5.86935091,18.4,31.36,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:42:04,917.5375977,56.65779877,77,5114,16.2,0.1843908891458572,-0.08,3.89,6.095,-5.86935091,19.3,31.36,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:42:16,909.6936035,56.06664658,77,5236,16.2,0.1999999999999993,-0.9,3.43,6.225,-5.86935091,19.0,31.36,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:42:26,935.6999512,57.76701736,77,5101,16.2,0.1999999999999993,-0.13,3.79,6.155,-5.86935091,18.7,31.36,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:42:36,916.1063232,56.60446167,77,5158,16.2,0.1999999999999993,-0.37,3.5,6.23,-5.86935091,18.6,31.36,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:42:48,910.9008789,56.8041687,77,5080,16.1,0.1843908891458572,0.21,3.94,6.03,-5.215836048,19.1,31.36,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:42:58,914.3996582,56.80319214,77,5142,16.1,0.1673320053068149,-0.21,3.22,6.3,-5.215836048,18.9,31.36,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:43:08,904.227417,56.05749893,77,5128,16.1,0.1483239697419134,-0.02,3.84,6.04,-5.215836048,19.0,31.36,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:43:21,941.4370117,58.84183502,77,5287,16.0,0.1183215956619928,0.09,3.38,6.35,-4.562321663,18.7,31.36,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:43:31,888.3890381,55.6348877,77,5016,16.0,0.0774596669241494,-0.11,4.04,6.02,-4.562321663,18.9,31.36,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:43:41,935.2203369,58.04156876,77,5264,16.1,0.0774596669241494,-0.31,3.3,6.4,-5.215836048,19.0,31.36,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:43:51,891.8848877,55.4369812,77,5032,16.2,0.1095445115010334,0.11,3.46,6.08,-5.86935091,19.2,31.36,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:44:03,924.1394043,57.0,77,5209,16.2,0.1341640786499871,-0.05,3.1,6.49,-5.86935091,19.2,31.36,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:44:13,896.7060547,55.47862244,77,5047,16.2,0.1612451549659706,-0.29,3.4,6.05,-5.86935091,19.3,31.36,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:44:24,925.9981689,57.12195206,77,5153,16.2,0.1843908891458572,-0.22,3.44,6.36,-5.86935091,19.3,31.36,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:44:36,926.5965576,57.27934647,77,5119,16.2,0.1999999999999993,-0.38,3.28,6.19,-5.86935091,19.4,31.36,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:44:46,903.4017334,55.76553726,77,5168,16.2,0.1999999999999993,0.1,3.62,6.32,-5.86935091,19.5,31.37,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:44:56,916.5135498,57.00007248,77,5065,16.1,0.1843908891458572,-0.48,3.21,6.185,-5.215836048,20.1,31.37,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:45:08,899.3879395,55.81925201,77,5085,16.1,0.1673320053068149,-0.09,3.08,6.39,-5.215836048,19.9,31.37,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:45:18,945.526001,58.7356987,77,5236,16.1,0.1483239697419134,-0.45,3.72,6.04,-5.215836048,19.9,31.37,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:45:28,904.9750977,56.28391266,77,5096,16.1,0.1264911064067358,-0.38,3.28,6.38,-5.215836048,19.7,31.37,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:45:39,937.4575195,58.16190338,77,5256,16.1,0.1000000000000014,-0.09,3.38,6.17,-5.215836048,19.9,31.37,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:45:50,917.0841064,57.07677841,77,5101,16.1,0.1000000000000014,-0.05,3.33,6.335,-5.215836048,19.2,31.37,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:46:01,910.4819336,56.18632889,77,5178,16.2,0.1264911064067358,-0.31,3.67,6.055,-5.86935091,20.0,31.37,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:46:11,923.9058838,56.93553925,77,5127,16.2,0.1483239697419134,-0.14,3.65,6.255,-5.86935091,19.8,31.37,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:46:23,913.1235352,57.07022095,77,5205,16.0,0.1414213562373095,-0.18,3.69,6.085,-4.562321663,19.5,31.37,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:46:33,922.6748047,57.64558411,77,5115,16.0,0.1341640786499871,-0.3,3.67,6.185,-4.562321663,19.4,31.37,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:46:43,916.0563965,56.56002045,77,5198,16.2,0.1549193338482961,-0.03,2.94,6.38,-5.86935091,19.5,31.37,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:46:55,920.2290039,56.76613998,77,5156,16.2,0.1549193338482961,-0.29,3.8,6.2,-5.86935091,19.5,31.37,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:47:05,925.5258789,57.92037201,77,5211,16.0,0.1264911064067347,0.07,2.98,6.32,-4.562321663,19.3,31.37,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:47:16,911.1131592,56.55167389,77,5143,16.1,0.1341640786499871,-0.55,4.35,5.875,-5.215836048,19.9,31.37,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:47:28,924.3692627,57.46804047,77,5146,16.1,0.1414213562373095,-0.03,3.09,6.485,-5.215836048,19.5,31.37,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:47:38,901.4846191,55.29766464,77,5114,16.3,0.1732050807568881,-0.57,4.24,5.81,-6.522865295,19.5,31.37,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:47:48,928.7791748,57.76107788,78,5214,16.1,0.1549193338482975,-0.26,2.26,6.59,-3.866915226,19.9,31.37,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:47:58,877.7889404,54.20294952,77,4946,16.2,0.1788854381999837,-0.35,4.75,5.585,-5.86935091,20.2,31.37,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:48:10,931.1463623,57.38434982,77,5316,16.2,0.1949358868961795,-0.2,2.76,6.46,-5.86935091,19.0,31.37,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:48:20,884.7272949,54.62990952,77,4968,16.2,0.2097617696340302,-0.29,4.33,5.855,-5.86935091,19.6,31.37,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:48:31,933.8095703,57.52492523,77,5320,16.2,0.1843908891458572,-0.1,3.21,6.495,-5.86935091,19.6,31.38,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:48:42,914.5991211,56.72545624,77,5018,16.2,0.1999999999999993,-0.5,4.57,5.715,-5.86935091,19.3,31.38,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:48:53,917.9053955,56.47574615,77,5264,16.2,0.1999999999999993,-0.01,3.18,6.5,-5.86935091,19.4,31.38,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:49:03,910.6625977,56.2137413,77,5026,16.2,0.1999999999999993,-0.42,4.83,5.675,-5.86935091,19.8,31.38,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:49:15,916.5438232,57.62950897,77,5195,15.9,0.184390889145857,-0.12,2.67,6.505,-3.908807278,19.1,31.38,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:49:25,933.9505615,57.32217407,77,5171,16.3,0.20976176963403,-0.46,4.78,5.66,-6.522865295,20.2,31.38,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:49:35,911.5550537,55.95137787,77,5090,16.3,0.232379000772445,0.15,3.18,6.51,-6.522865295,19.4,31.38,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:49:45,933.128418,57.20071793,77,5177,16.3,0.2529822128134707,-0.46,4.41,5.805,-6.522865295,19.5,31.38,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:49:57,918.4293213,56.37782288,77,5126,16.3,0.2720294101747095,-0.15,3.32,6.41,-6.522865295,19.7,31.38,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:50:08,893.4708252,54.53992844,77,5037,16.3,0.3000000000000007,-0.63,4.17,5.835,-6.522865295,19.7,31.38,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:50:18,929.7984619,57.03306198,77,5154,16.3,0.3000000000000007,0.23,3.24,6.43,-6.522865295,19.5,31.38,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:50:30,914.3338623,56.11704636,77,5084,16.3,0.3000000000000007,-0.21,4.61,5.725,-6.522865295,19.2,31.38,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:50:40,934.6743164,57.3419838,77,5095,16.3,0.3000000000000007,-0.08,2.85,6.535,-6.522865295,19.6,31.38,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:50:50,919.6560059,57.28886414,77,5264,16.1,0.2720294101747096,0.04,3.71,5.995,-5.215836048,19.2,31.38,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:51:02,909.8015137,56.38514328,77,5143,16.1,0.2408318915758466,0.01,3.15,6.445,-5.215836048,20.0,31.38,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:51:12,914.1633301,56.11972809,77,5114,16.3,0.2408318915758466,-0.35,4.04,5.93,-6.522865295,19.7,31.38,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:51:23,902.472168,55.38819885,77,5153,16.3,0.2408318915758466,0.05,3.55,6.255,-6.522865295,19.4,31.38,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:51:33,920.9725342,56.54893875,77,5111,16.3,0.2408318915758466,-0.43,4.11,5.855,-6.522865295,19.7,31.38,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:51:45,892.664917,54.65895844,77,5237,16.3,0.2720294101747096,-0.2,3.5,6.31,-6.522865295,19.5,31.38,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:51:55,949.9910889,57.91562653,77,5370,16.4,0.3224903099319421,-0.34,3.78,6.03,-7.176379681,19.2,31.38,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:52:05,917.3017578,56.75979614,77,5242,16.2,0.3065941943351177,-0.01,3.71,6.225,-5.86935091,19.3,31.38,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:52:17,913.3513184,56.37971115,77,5166,16.2,0.2898275349237885,-0.33,2.94,6.36,-5.86935091,19.3,31.38,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:52:27,905.5958252,56.56816101,77,5154,16.0,0.2569046515733021,-0.36,3.32,6.34,-4.562321663,19.3,31.38,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:52:38,925.7949219,57.85105133,77,5185,16.0,0.2190890230020656,-0.29,3.32,6.23,-4.562321663,19.5,31.38,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:52:50,910.2991943,56.84246826,77,4995,16.0,0.1264911064067347,-0.2,3.61,6.225,-4.562321663,19.4,31.38,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:53:00,904.0253906,55.74917984,77,5178,16.2,0.1264911064067347,-0.14,3.65,6.095,-5.86935091,19.6,31.38,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:53:10,905.8328857,55.94466019,77,5099,16.2,0.1264911064067347,-0.15,3.32,6.27,-5.86935091,19.9,31.38,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
2020-08-23,21:53:22,877.2521973,54.20808029,77,5062,16.2,0.1549193338482961,-0.39,3.92,6.12,-5.86935091,19.7,31.38,122.39,-3.922128154610336,-0.7504774033118298,301.0733761811499,5.595651123849798,165.70863680967136,4.902471564879602,301.98827674591786,0.6021399447542954,0.1299664581474857
